,Date,abbreviation,Confirmed,Deceased,Recovered,State,population,Total Doses Administered
1692,2021-03-21,TG,394,3,194,Telangana,35200000,822327
1693,2021-03-21,TN,1289,9,668,Tamil Nadu,72147030,1979012
1694,2021-03-21,TN,1289,9,668,Tamil Nadu,67900000,1979012
1695,2021-03-21,TR,5,0,0,Tripura,3673917,325926
1696,2021-03-21,TR,5,0,0,Tripura,3600000,325926
1697,2021-03-21,UP,488,1,225,Uttar Pradesh,199812341,4222333
1698,2021-03-21,UT,137,0,32,Uttarakhand,10086292,493179
1699,2021-03-21,WB,422,3,295,West Bengal,91276115,3553637
1700,2021-03-22,AN,0,0,0,Andaman and Nicobar Islands,380581,17406
1701,2021-03-22,AP,310,2,114,Andhra Pradesh,49700000,1711059
1702,2021-03-22,AR,0,0,1,Arunachal Pradesh,1383727,76564
1703,2021-03-22,AS,30,1,22,Assam,31205576,698643
1704,2021-03-22,BR,90,2,50,Bihar,104099452,1911855
1705,2021-03-22,CH,208,1,100,Chandigarh,1055450,58616
1706,2021-03-22,CT,1525,12,750,Chhattisgarh,25545198,1413867
1707,2021-03-22,DL,888,7,565,Delhi,"16,787,941",801472
1708,2021-03-22,GA,85,0,81,Goa,1458545,93850
1709,2021-03-22,GJ,1640,4,1110,Gujarat,60439692,3816630
1710,2021-03-22,HP,200,3,68,Himachal Pradesh,6864602,341495
1711,2021-03-22,HR,865,3,519,Haryana,25351462,1002647
1712,2021-03-22,JH,110,1,69,Jharkhand,32988134,1116466
1713,2021-03-22,JK,132,0,86,Jammu and Kashmir,12541302,612546
1714,2021-03-22,KA,1445,10,661,Karnataka,61095297,2614216
1715,2021-03-22,KL,1239,12,1766,Kerala,33406061,1878739
1716,2021-03-22,LD,25,0,44,Lakshadweep,"64,473",5226
1717,2021-03-22,MH,24645,58,19463,Maharashtra,112374333,3766765
1718,2021-03-22,ML,4,0,3,Meghalaya,2966889,93533
1719,2021-03-22,MN,4,0,0,Manipur,2855794,98389
1720,2021-03-22,MP,1348,2,754,Madhya Pradesh,72626809,2483264
1721,2021-03-22,MZ,1,0,0,Mizoram,1097206,65408
1722,2021-03-22,NL,0,0,0,Nagaland,1978502,66126
1723,2021-03-22,PB,2299,58,1870,Punjab,27743338,573635
1724,2021-03-22,RJ,602,5,176,Rajasthan,68548437,4326231
1725,2021-03-22,SK,0,0,5,Sikkim,610577,64586
1726,2021-03-22,TG,337,2,181,Telangana,35200000,852767
1727,2021-03-22,TN,1385,10,659,Tamil Nadu,72147030,2075485
1728,2021-03-22,TN,1385,10,659,Tamil Nadu,67900000,2075485
1729,2021-03-22,TR,0,0,0,Tripura,3673917,358228
1730,2021-03-22,TR,0,0,0,Tripura,3600000,358228
1731,2021-03-22,UP,538,1,177,Uttar Pradesh,199812341,4547803
1732,2021-03-22,UT,104,0,71,Uttarakhand,10086292,518821
1733,2021-03-22,WB,368,2,296,West Bengal,91276115,3773786
1734,2021-03-23,AN,0,0,3,Andaman and Nicobar Islands,380581,18330
1735,2021-03-23,AP,492,2,256,Andhra Pradesh,49700000,1841489
1736,2021-03-23,AR,0,0,0,Arunachal Pradesh,1383727,79163
1737,2021-03-23,AS,52,1,27,Assam,31205576,827737
1738,2021-03-23,BR,111,2,46,Bihar,104099452,2038792
1739,2021-03-23,CH,214,1,126,Chandigarh,1055450,60155
1740,2021-03-23,CT,1910,20,604,Chhattisgarh,25545198,1459496
1741,2021-03-23,DL,1101,4,620,Delhi,"16,787,941",833147
1742,2021-03-23,GA,133,3,58,Goa,1458545,97074
1743,2021-03-23,GJ,1730,4,1255,Gujarat,60439692,4081309
1744,2021-03-23,HP,157,4,84,Himachal Pradesh,6864602,360146
1745,2021-03-23,HR,895,3,441,Haryana,25351462,1089125
1746,2021-03-23,JH,130,1,71,Jharkhand,32988134,1270863
1747,2021-03-23,JK,157,2,81,Jammu and Kashmir,12541302,640591
1748,2021-03-23,KA,2010,5,677,Karnataka,61095297,2756561
1749,2021-03-23,KL,1985,10,2172,Kerala,33406061,1978987
1750,2021-03-23,LD,6,0,11,Lakshadweep,"64,473",5377
1751,2021-03-23,MH,28699,132,13165,Maharashtra,112374333,3949951
1752,2021-03-23,ML,1,0,5,Meghalaya,2966889,98691
1753,2021-03-23,MN,13,0,2,Manipur,2855794,101168
1754,2021-03-23,MP,1502,4,798,Madhya Pradesh,72626809,2544410
1755,2021-03-23,MZ,3,0,2,Mizoram,1097206,66454
1756,2021-03-23,NL,0,0,0,Nagaland,1978502,70362
1757,2021-03-23,PB,2254,53,1426,Punjab,27743338,607997
1758,2021-03-23,RJ,480,4,220,Rajasthan,68548437,4569823
1759,2021-03-23,SK,2,0,9,Sikkim,610577,67515
1760,2021-03-23,TG,412,3,216,Telangana,35200000,884919
1761,2021-03-23,TN,1437,9,902,Tamil Nadu,72147030,2207391
1762,2021-03-23,TN,1437,9,902,Tamil Nadu,67900000,2207391
1763,2021-03-23,TR,6,1,1,Tripura,3673917,410396
1764,2021-03-23,TR,6,1,1,Tripura,3600000,410396
1765,2021-03-23,UP,633,4,181,Uttar Pradesh,199812341,4748492
1766,2021-03-23,UT,94,2,52,Uttarakhand,10086292,544393
1767,2021-03-23,WB,404,2,320,West Bengal,91276115,4009310
1768,2021-03-24,AN,2,0,1,Andaman and Nicobar Islands,380581,18837
1769,2021-03-24,AP,585,4,251,Andhra Pradesh,49700000,1959874
1770,2021-03-24,AR,0,0,1,Arunachal Pradesh,1383727,79400
1771,2021-03-24,AS,41,1,15,Assam,31205576,864607
1772,2021-03-24,BR,170,2,65,Bihar,104099452,2146198
1773,2021-03-24,CH,249,1,136,Chandigarh,1055450,61648
1774,2021-03-24,CT,2106,29,634,Chhattisgarh,25545198,1503824
1775,2021-03-24,DL,1254,6,769,Delhi,"16,787,941",850986
1776,2021-03-24,GA,140,0,73,Goa,1458545,100269
1777,2021-03-24,GJ,1790,8,1277,Gujarat,60439692,4259053
1778,2021-03-24,HP,266,2,65,Himachal Pradesh,6864602,370585
1779,2021-03-24,HR,981,6,379,Haryana,25351462,1108229
1780,2021-03-24,JH,194,2,77,Jharkhand,32988134,1390474
1781,2021-03-24,JK,195,0,92,Jammu and Kashmir,12541302,642804
1782,2021-03-24,KA,2298,12,995,Karnataka,61095297,2934392
1783,2021-03-24,KL,2456,10,2060,Kerala,33406061,2025879
1784,2021-03-24,LD,2,0,1,Lakshadweep,"64,473",5482
1785,2021-03-24,MH,31855,95,15098,Maharashtra,112374333,4159836
1786,2021-03-24,ML,2,0,5,Meghalaya,2966889,101847
1787,2021-03-24,MN,10,1,0,Manipur,2855794,103952
1788,2021-03-24,MP,1712,7,950,Madhya Pradesh,72626809,2794468
1789,2021-03-24,MZ,1,0,2,Mizoram,1097206,66888
1790,2021-03-24,NL,1,0,1,Nagaland,1978502,72611
1791,2021-03-24,PB,2613,39,1455,Punjab,27743338,638926
1792,2021-03-24,RJ,669,1,258,Rajasthan,68548437,4789237
1793,2021-03-24,SK,2,0,1,Sikkim,610577,69612
1794,2021-03-24,TG,431,2,228,Telangana,35200000,914205
1795,2021-03-24,TN,1636,12,1023,Tamil Nadu,72147030,2307030
1796,2021-03-24,TN,1636,12,1023,Tamil Nadu,67900000,2307030
1797,2021-03-24,TR,9,0,0,Tripura,3673917,470340
1798,2021-03-24,TR,9,0,0,Tripura,3600000,470340
1799,2021-03-24,UP,734,5,185,Uttar Pradesh,199812341,4852942
1800,2021-03-24,UT,234,0,49,Uttarakhand,10086292,561615
1801,2021-03-24,WB,462,2,334,West Bengal,91276115,4141274
1802,2021-03-25,AN,1,0,1,Andaman and Nicobar Islands,380581,19357
1803,2021-03-25,AP,758,4,231,Andhra Pradesh,49700000,2104178
1804,2021-03-25,AR,0,0,0,Arunachal Pradesh,1383727,82866
1805,2021-03-25,AS,40,1,22,Assam,31205576,953367
1806,2021-03-25,BR,258,2,58,Bihar,104099452,2272201
1807,2021-03-25,CH,226,3,115,Chandigarh,1055450,63381
1808,2021-03-25,CT,2419,15,1020,Chhattisgarh,25545198,1562640
1809,2021-03-25,DL,1515,5,903,Delhi,"16,787,941",879844
1810,2021-03-25,GA,189,1,66,Goa,1458545,103215
1811,2021-03-25,GJ,1961,7,1405,Gujarat,60439692,4491890
1812,2021-03-25,HP,315,2,64,Himachal Pradesh,6864602,401524
1813,2021-03-25,HR,1053,7,562,Haryana,25351462,1161106
1814,2021-03-25,JH,278,0,72,Jharkhand,32988134,1431231
1815,2021-03-25,JK,172,0,92,Jammu and Kashmir,12541302,677341
1816,2021-03-25,KA,2523,10,1192,Karnataka,61095297,3023570
1817,2021-03-25,KL,1989,12,1865,Kerala,33406061,2125344
1818,2021-03-25,LD,9,0,3,Lakshadweep,"64,473",5527
1819,2021-03-25,MH,35952,111,20444,Maharashtra,112374333,4333053
1820,2021-03-25,ML,3,1,1,Meghalaya,2966889,106502
1821,2021-03-25,MN,3,0,2,Manipur,2855794,106108
1822,2021-03-25,MP,1885,9,919,Madhya Pradesh,72626809,2934397
1823,2021-03-25,MZ,2,0,0,Mizoram,1097206,67736
1824,2021-03-25,NL,2,0,0,Nagaland,1978502,74922
1825,2021-03-25,PB,2661,43,1735,Punjab,27743338,674746
1826,2021-03-25,RJ,715,0,238,Rajasthan,68548437,4860281
1827,2021-03-25,SK,2,0,5,Sikkim,610577,71501
1828,2021-03-25,TG,493,4,157,Telangana,35200000,949096
1829,2021-03-25,TN,1779,11,1027,Tamil Nadu,72147030,2412463
1830,2021-03-25,TN,1779,11,1027,Tamil Nadu,67900000,2412463
1831,2021-03-25,TR,1,0,1,Tripura,3673917,534738
1832,2021-03-25,TR,1,0,1,Tripura,3600000,534738
1833,2021-03-25,UP,830,4,165,Uttar Pradesh,199812341,5117629
1834,2021-03-25,UT,192,1,121,Uttarakhand,10086292,586560
1835,2021-03-25,WB,516,4,344,West Bengal,91276115,4274300
1836,2021-03-26,AN,1,0,0,Andaman and Nicobar Islands,380581,19776
1837,2021-03-26,AP,984,2,306,Andhra Pradesh,49700000,2209563
1838,2021-03-26,AR,1,0,0,Arunachal Pradesh,1383727,85637
1839,2021-03-26,AS,37,0,26,Assam,31205576,1008127
1840,2021-03-26,BR,211,2,133,Bihar,104099452,2384593
1841,2021-03-26,CH,248,4,138,Chandigarh,1055450,64964
1842,2021-03-26,CT,2665,22,654,Chhattisgarh,25545198,1625147
1843,2021-03-26,DL,1534,9,971,Delhi,"16,787,941",895000
1844,2021-03-26,GA,113,1,111,Goa,1458545,106373
1845,2021-03-26,GJ,2190,6,1422,Gujarat,60439692,4730253
1846,2021-03-26,HP,351,1,128,Himachal Pradesh,6864602,418960
1847,2021-03-26,HR,1322,8,748,Haryana,25351462,1210962
1848,2021-03-26,JH,308,3,81,Jharkhand,32988134,1492800
1849,2021-03-26,JK,210,1,121,Jammu and Kashmir,12541302,704150
1850,2021-03-26,KA,2566,13,1207,Karnataka,61095297,3179608
1851,2021-03-26,KL,1825,14,1917,Kerala,33406061,2209596
1852,2021-03-26,LD,6,0,18,Lakshadweep,"64,473",5642
1853,2021-03-26,MH,36902,112,17019,Maharashtra,112374333,4551771
1854,2021-03-26,ML,7,0,4,Meghalaya,2966889,108941
1855,2021-03-26,MN,6,0,3,Manipur,2855794,108989
1856,2021-03-26,MP,2091,9,1048,Madhya Pradesh,72626809,2940956
1857,2021-03-26,MZ,6,0,0,Mizoram,1097206,69005
1858,2021-03-26,NL,1,0,0,Nagaland,1978502,75607
1859,2021-03-26,PB,3122,59,1816,Punjab,27743338,709260
1860,2021-03-26,RJ,853,3,266,Rajasthan,68548437,5067093
1861,2021-03-26,SK,3,0,2,Sikkim,610577,73283
1862,2021-03-26,TG,518,3,204,Telangana,35200000,985654
1863,2021-03-26,TN,1971,9,1131,Tamil Nadu,72147030,2518316
1864,2021-03-26,TN,1971,9,1131,Tamil Nadu,67900000,2518316
1865,2021-03-26,TR,0,0,0,Tripura,3673917,602325
1866,2021-03-26,TR,0,0,0,Tripura,3600000,602325
1867,2021-03-26,UP,1028,6,247,Uttar Pradesh,199812341,5329229
1868,2021-03-26,UT,186,1,161,Uttarakhand,10086292,610300
1869,2021-03-26,WB,646,4,361,West Bengal,91276115,4565559
1870,2021-03-27,AN,1,0,1,Andaman and Nicobar Islands,380581,20285
1871,2021-03-27,AP,947,0,377,Andhra Pradesh,49700000,2335392
1872,2021-03-27,AR,2,0,0,Arunachal Pradesh,1383727,87821
1873,2021-03-27,AS,46,0,23,Assam,31205576,1031867
1874,2021-03-27,BR,195,2,78,Bihar,104099452,2498747
1875,2021-03-27,CH,294,2,152,Chandigarh,1055450,66435
1876,2021-03-27,CT,3162,13,620,Chhattisgarh,25545198,1736402
1877,2021-03-27,DL,1558,10,974,Delhi,"16,787,941",922005
1878,2021-03-27,GA,170,1,69,Goa,1458545,108855
1879,2021-03-27,GJ,2276,5,1534,Gujarat,60439692,4978350
1880,2021-03-27,HP,416,3,174,Himachal Pradesh,6864602,435568
1881,2021-03-27,HR,1383,7,761,Haryana,25351462,1232813
1882,2021-03-27,JH,340,4,99,Jharkhand,32988134,1591980
1883,2021-03-27,JK,271,1,138,Jammu and Kashmir,12541302,728983
1884,2021-03-27,KA,2886,8,1179,Karnataka,61095297,3297782
1885,2021-03-27,KL,2055,14,2084,Kerala,33406061,2289521
1886,2021-03-27,LD,0,0,11,Lakshadweep,"64,473",5852
1887,2021-03-27,MH,35726,166,14523,Maharashtra,112374333,4740048
1888,2021-03-27,ML,2,0,2,Meghalaya,2966889,109614
1889,2021-03-27,MN,3,0,5,Manipur,2855794,111184
1890,2021-03-27,MP,2142,10,1175,Madhya Pradesh,72626809,3043742
1891,2021-03-27,MZ,3,0,1,Mizoram,1097206,69088
1892,2021-03-27,NL,0,0,0,Nagaland,1978502,75891
1893,2021-03-27,PB,2805,45,2141,Punjab,27743338,754539
1894,2021-03-27,RJ,852,0,227,Rajasthan,68548437,5253139
1895,2021-03-27,SK,11,0,2,Sikkim,610577,73325
1896,2021-03-27,TG,495,2,247,Telangana,35200000,1015317
1897,2021-03-27,TN,2089,9,1241,Tamil Nadu,72147030,2621646
1898,2021-03-27,TN,2089,9,1241,Tamil Nadu,67900000,2621646
1899,2021-03-27,TR,10,0,2,Tripura,3673917,627708
1900,2021-03-27,TR,10,0,2,Tripura,3600000,627708
1901,2021-03-27,UP,1050,4,255,Uttar Pradesh,199812341,5405643
1902,2021-03-27,UT,257,1,67,Uttarakhand,10086292,622745
1903,2021-03-27,WB,812,2,433,West Bengal,91276115,4755358
1904,2021-03-28,AN,2,0,1,Andaman and Nicobar Islands,380581,20287
1905,2021-03-28,AP,1005,2,324,Andhra Pradesh,49700000,2345109
1906,2021-03-28,AR,0,0,0,Arunachal Pradesh,1383727,87934
1907,2021-03-28,AS,48,0,18,Assam,31205576,1032833
1908,2021-03-28,BR,351,1,119,Bihar,104099452,2527443
1909,2021-03-28,CH,296,3,192,Chandigarh,1055450,66509
1910,2021-03-28,CT,2153,15,735,Chhattisgarh,25545198,1770608
1911,2021-03-28,DL,1881,9,952,Delhi,"16,787,941",922289
1912,2021-03-28,GA,131,2,104,Goa,1458545,108854
1913,2021-03-28,GJ,2270,8,1605,Gujarat,60439692,5065120
1914,2021-03-28,HP,277,3,157,Himachal Pradesh,6864602,436378
1915,2021-03-28,HR,1392,9,673,Haryana,25351462,1236089
1916,2021-03-28,JH,314,3,76,Jharkhand,32988134,1605898
1917,2021-03-28,JK,309,4,117,Jammu and Kashmir,12541302,729986
1918,2021-03-28,KA,3082,12,1285,Karnataka,61095297,3316681
1919,2021-03-28,KL,2216,12,1853,Kerala,33406061,2296839
1920,2021-03-28,LD,1,0,32,Lakshadweep,"64,473",5908
1921,2021-03-28,MH,40414,108,17874,Maharashtra,112374333,4757291
1922,2021-03-28,ML,1,0,1,Meghalaya,2966889,109628
1923,2021-03-28,MN,9,0,4,Manipur,2855794,111305
1924,2021-03-28,MP,2276,11,1075,Madhya Pradesh,72626809,3046909
1925,2021-03-28,MZ,2,0,2,Mizoram,1097206,69088
1926,2021-03-28,NL,1,0,1,Nagaland,1978502,75897
1927,2021-03-28,PB,2870,69,2155,Punjab,27743338,773566
1928,2021-03-28,RJ,1081,2,278,Rajasthan,68548437,5261381
1929,2021-03-28,SK,1,0,7,Sikkim,610577,73325
1930,2021-03-28,TG,535,3,278,Telangana,35200000,1016666
1931,2021-03-28,TN,2194,11,1270,Tamil Nadu,72147030,2642611
1932,2021-03-28,TN,2194,11,1270,Tamil Nadu,67900000,2642611
1933,2021-03-28,TR,0,0,0,Tripura,3673917,635503
1934,2021-03-28,TR,0,0,0,Tripura,3600000,635503
1935,2021-03-28,UP,1447,3,367,Uttar Pradesh,199812341,5409103
1936,2021-03-28,UT,366,3,42,Uttarakhand,10086292,623035
1937,2021-03-28,WB,827,2,457,West Bengal,91276115,4760551
1938,2021-03-29,AN,6,0,0,Andaman and Nicobar Islands,380581,20288
1939,2021-03-29,AP,997,5,282,Andhra Pradesh,49700000,2407648
1940,2021-03-29,AR,0,0,0,Arunachal Pradesh,1383727,88375
1941,2021-03-29,AS,40,0,24,Assam,31205576,1035903
1942,2021-03-29,BR,239,1,97,Bihar,104099452,2530087
1943,2021-03-29,CH,274,0,161,Chandigarh,1055450,66542
1944,2021-03-29,CT,1423,20,461,Chhattisgarh,25545198,1771344
1945,2021-03-29,DL,1904,6,1411,Delhi,"16,787,941",922336
1946,2021-03-29,GA,128,2,101,Goa,1458545,109662
1947,2021-03-29,GJ,2252,8,1731,Gujarat,60439692,5082440
1948,2021-03-29,HP,321,3,165,Himachal Pradesh,6864602,437154
1949,2021-03-29,HR,995,2,801,Haryana,25351462,1236650
1950,2021-03-29,JH,155,0,58,Jharkhand,32988134,1607533
1951,2021-03-29,JK,235,0,126,Jammu and Kashmir,12541302,754513
1952,2021-03-29,KA,2792,16,1964,Karnataka,61095297,3450186
1953,2021-03-29,KL,1549,11,1897,Kerala,33406061,2401845
1954,2021-03-29,LD,0,0,12,Lakshadweep,"64,473",5908
1955,2021-03-29,MH,31643,102,20854,Maharashtra,112374333,4796971
1956,2021-03-29,ML,2,0,2,Meghalaya,2966889,110959
1957,2021-03-29,MN,6,0,2,Manipur,2855794,111311
1958,2021-03-29,MP,2323,9,1349,Madhya Pradesh,72626809,3046923
1959,2021-03-29,MZ,0,0,0,Mizoram,1097206,69175
1960,2021-03-29,NL,3,0,0,Nagaland,1978502,76009
1961,2021-03-29,PB,2868,59,2583,Punjab,27743338,793323
1962,2021-03-29,RJ,902,0,267,Rajasthan,68548437,5261400
1963,2021-03-29,SK,0,0,1,Sikkim,610577,73325
1964,2021-03-29,TG,403,2,313,Telangana,35200000,1026372
1965,2021-03-29,TN,2279,14,1352,Tamil Nadu,72147030,2737818
1966,2021-03-29,TN,2279,14,1352,Tamil Nadu,67900000,2737818
1967,2021-03-29,TR,3,0,5,Tripura,3673917,637088
1968,2021-03-29,TR,3,0,5,Tripura,3600000,637088
1969,2021-03-29,UP,1280,4,299,Uttar Pradesh,199812341,5409120
1970,2021-03-29,UT,109,-1,40,Uttarakhand,10086292,623036
1971,2021-03-29,WB,639,1,462,West Bengal,91276115,4782446
1972,2021-03-30,AN,29,0,0,Andaman and Nicobar Islands,380581,20658
1973,2021-03-30,AP,993,3,480,Andhra Pradesh,49700000,2498855
1974,2021-03-30,AR,0,0,0,Arunachal Pradesh,1383727,90669
1975,2021-03-30,AS,53,0,23,Assam,31205576,1068129
1976,2021-03-30,BR,74,1,105,Bihar,104099452,2574649
1977,2021-03-30,CH,265,2,178,Chandigarh,1055450,68050
1978,2021-03-30,CT,3108,35,1197,Chhattisgarh,25545198,1825437
1979,2021-03-30,DL,992,4,1591,Delhi,"16,787,941",950205
1980,2021-03-30,GA,127,1,136,Goa,1458545,113617
1981,2021-03-30,GJ,2220,10,1988,Gujarat,60439692,5287746
1982,2021-03-30,HP,339,6,139,Himachal Pradesh,6864602,460347
1983,2021-03-30,HR,980,4,851,Haryana,25351462,1353261
1984,2021-03-30,JH,418,3,130,Jharkhand,32988134,1618111
1985,2021-03-30,JK,359,1,175,Jammu and Kashmir,12541302,781228
1986,2021-03-30,KA,2975,21,1262,Karnataka,61095297,3564064
1987,2021-03-30,KL,2389,16,1946,Kerala,33406061,2509797
1988,2021-03-30,LD,3,0,9,Lakshadweep,"64,473",6120
1989,2021-03-30,MH,27918,139,23820,Maharashtra,112374333,4958586
1990,2021-03-30,ML,22,0,3,Meghalaya,2966889,113500
1991,2021-03-30,MN,2,0,2,Manipur,2855794,112268
1992,2021-03-30,MP,2173,10,1279,Madhya Pradesh,72626809,3049039
1993,2021-03-30,MZ,3,0,6,Mizoram,1097206,69744
1994,2021-03-30,NL,0,0,0,Nagaland,1978502,79631
1995,2021-03-30,PB,2188,64,2536,Punjab,27743338,842092
1996,2021-03-30,RJ,665,0,304,Rajasthan,68548437,5352179
1997,2021-03-30,SK,6,0,1,Sikkim,610577,74329
1998,2021-03-30,TG,463,4,364,Telangana,35200000,1064572
1999,2021-03-30,TN,2342,16,1463,Tamil Nadu,72147030,2816798
2000,2021-03-30,TN,2342,16,1463,Tamil Nadu,67900000,2816798
2001,2021-03-30,TR,0,0,0,Tripura,3673917,663928
2002,2021-03-30,TR,0,0,0,Tripura,3600000,663928
2003,2021-03-30,UP,918,10,382,Uttar Pradesh,199812341,5435678
2004,2021-03-30,UT,128,2,147,Uttarakhand,10086292,637654
2005,2021-03-30,WB,628,2,475,West Bengal,91276115,4978607
2006,2021-03-31,AN,2,0,0,Andaman and Nicobar Islands,380581,20704
2007,2021-03-31,AP,1184,4,456,Andhra Pradesh,49700000,2598696
2008,2021-03-31,AR,0,0,0,Arunachal Pradesh,1383727,90975
2009,2021-03-31,AS,49,1,32,Assam,31205576,1085158
2010,2021-03-31,BR,259,2,133,Bihar,104099452,2677956
2011,2021-03-31,CH,266,0,179,Chandigarh,1055450,69574
2012,2021-03-31,CT,4563,39,1052,Chhattisgarh,25545198,1937290
2013,2021-03-31,DL,1819,11,399,Delhi,"16,787,941",969135
2014,2021-03-31,GA,200,1,62,Goa,1458545,116777
2015,2021-03-31,GJ,2360,9,2004,Gujarat,60439692,5495997
2016,2021-03-31,HP,285,3,139,Himachal Pradesh,6864602,468239
2017,2021-03-31,HR,1106,8,809,Haryana,25351462,1442186
2018,2021-03-31,JH,693,0,122,Jharkhand,32988134,1641584
2019,2021-03-31,JK,373,4,131,Jammu and Kashmir,12541302,782934
2020,2021-03-31,KA,4225,26,1492,Karnataka,61095297,3709172
2021,2021-03-31,KL,2653,15,2039,Kerala,33406061,2556334
2022,2021-03-31,LD,5,0,2,Lakshadweep,"64,473",6359
2023,2021-03-31,MH,39544,227,23600,Maharashtra,112374333,5137303
2024,2021-03-31,ML,9,0,5,Meghalaya,2966889,115147
2025,2021-03-31,MN,5,0,4,Manipur,2855794,113296
2026,2021-03-31,MP,2332,9,1261,Madhya Pradesh,72626809,3198684
2027,2021-03-31,MZ,5,0,0,Mizoram,1097206,70181
2028,2021-03-31,NL,107,0,0,Nagaland,1978502,81697
2029,2021-03-31,PB,2944,55,2788,Punjab,27743338,892209
2030,2021-03-31,RJ,906,5,393,Rajasthan,68548437,5485301
2031,2021-03-31,SK,2,0,3,Sikkim,610577,74802
2032,2021-03-31,TG,684,3,394,Telangana,35200000,1093999
2033,2021-03-31,TN,2579,19,1527,Tamil Nadu,72147030,2891854
2034,2021-03-31,TN,2579,19,1527,Tamil Nadu,67900000,2891854
2035,2021-03-31,TR,0,0,0,Tripura,3673917,676905
2036,2021-03-31,TR,0,0,0,Tripura,3600000,676905
2037,2021-03-31,UP,1198,11,534,Uttar Pradesh,199812341,5497184
2038,2021-03-31,UT,293,4,118,Uttarakhand,10086292,654624
2039,2021-03-31,WB,982,2,508,West Bengal,91276115,5114649
2040,2021-04-02,AN,0,0,1,Andaman and Nicobar Islands,380581,2290
2041,2021-04-02,AP,1288,5,610,Andhra Pradesh,49700000,188704
2042,2021-04-02,AR,1,0,0,Arunachal Pradesh,1383727,7785
2043,2021-04-02,AS,63,0,38,Assam,31205576,52645
2044,2021-04-02,BR,662,2,204,Bihar,104099452,263973
2045,2021-04-02,CH,287,1,139,Chandigarh,1055450,3150
2046,2021-04-02,CT,4174,43,1260,Chhattisgarh,25545198,115725
2047,2021-04-02,DL,3594,14,2084,Delhi,"16,787,941",78948
2048,2021-04-02,GA,280,1,81,Goa,1458545,6532
2049,2021-04-02,GJ,2640,11,2066,Gujarat,60439692,360502
2050,2021-04-02,HP,406,4,285,Himachal Pradesh,6864602,43053
2051,2021-04-02,HR,1861,10,1191,Haryana,25351462,103334
2052,2021-04-02,JH,694,1,137,Jharkhand,32988134,66209
2053,2021-04-02,JK,517,5,171,Jammu and Kashmir,12541302,27796
2054,2021-04-02,KA,4991,6,1631,Karnataka,61095297,265577
2055,2021-04-02,KL,2508,14,2287,Kerala,33406061,250831
2056,2021-04-02,LD,7,0,2,Lakshadweep,"64,473",807
2057,2021-04-02,MH,47913,481,24126,Maharashtra,112374333,352676
2058,2021-04-02,ML,15,0,1,Meghalaya,2966889,4216
2059,2021-04-02,MN,5,0,12,Manipur,2855794,4882
2060,2021-04-02,MP,2777,16,1482,Madhya Pradesh,72626809,329571
2061,2021-04-02,MZ,8,0,0,Mizoram,1097206,8583
2062,2021-04-02,NL,16,0,0,Nagaland,1978502,3958
2063,2021-04-02,PB,2873,57,2002,Punjab,27743338,56208
2064,2021-04-02,RJ,1422,2,499,Rajasthan,68548437,364452
2065,2021-04-02,SK,4,0,3,Sikkim,610577,3923
2066,2021-04-02,TG,965,5,312,Telangana,35200000,114647
2067,2021-04-02,TN,3290,12,1715,Tamil Nadu,72147030,107904
2068,2021-04-02,TN,3290,12,1715,Tamil Nadu,67900000,107904
2069,2021-04-02,TR,4,0,5,Tripura,3673917,27081
2070,2021-04-02,TR,4,0,5,Tripura,3600000,27081
2071,2021-04-02,UP,2953,16,782,Uttar Pradesh,199812341,555622
2072,2021-04-02,UT,364,2,194,Uttarakhand,10086292,59962
2073,2021-04-02,WB,1733,4,550,West Bengal,91276115,290908
2074,2021-04-03,AN,14,0,6,Andaman and Nicobar Islands,380581,9361
2075,2021-04-03,AP,1398,9,787,Andhra Pradesh,49700000,749445
2076,2021-04-03,AR,3,0,0,Arunachal Pradesh,1383727,41398
2077,2021-04-03,AS,68,0,32,Assam,31205576,310530
2078,2021-04-03,BR,836,2,255,Bihar,104099452,733670
2079,2021-04-03,CH,310,1,245,Chandigarh,1055450,26149
2080,2021-04-03,CT,5818,36,1328,Chhattisgarh,25545198,533925
2081,2021-04-03,DL,3567,10,2904,Delhi,"16,787,941",460312
2082,2021-04-03,GA,219,2,151,Goa,1458545,36170
2083,2021-04-03,GJ,2815,13,2063,Gujarat,60439692,1397814
2084,2021-04-03,HP,418,4,308,Himachal Pradesh,6864602,148541
2085,2021-04-03,HR,1959,10,1184,Haryana,25351462,311564
2086,2021-04-03,JH,873,7,161,Jharkhand,32988134,368393
2087,2021-04-03,JK,501,2,140,Jammu and Kashmir,12541302,277184
2088,2021-04-03,KA,4373,19,1959,Karnataka,61095297,875597
2089,2021-04-03,KL,2541,12,1660,Kerala,33406061,774938
2090,2021-04-03,LD,7,0,11,Lakshadweep,"64,473",1931
2091,2021-04-03,MH,49447,277,37821,Maharashtra,112374333,1387989
2092,2021-04-03,ML,24,0,0,Meghalaya,2966889,49906
2093,2021-04-03,MN,9,0,6,Manipur,2855794,59952
2094,2021-04-03,MP,2839,15,1791,Madhya Pradesh,72626809,970531
2095,2021-04-03,MZ,3,0,0,Mizoram,1097206,40949
2096,2021-04-03,NL,1,0,0,Nagaland,1978502,36435
2097,2021-04-03,PB,2686,49,2781,Punjab,27743338,224386
2098,2021-04-03,RJ,1675,3,418,Rajasthan,68548437,1532359
